id,train_code,from_station,to_station,path
263,6b000S81170H,海口,海口东,../S/6b000S81170H.json
264,6d000S81180H,海口东,海口,../S/6d000S81180H.json
265,6b000S81190H,海口,海口东,../S/6b000S81190H.json
266,6d000S81200H,海口东,海口,../S/6d000S81200H.json
267,6b000S81210H,海口,美兰,../S/6b000S81210H.json
268,6d000S81220H,美兰,海口,../S/6d000S81220H.json
269,6b000S81230H,海口,海口东,../S/6b000S81230H.json
270,6d000S81240H,海口东,海口,../S/6d000S81240H.json
271,6b000S81250F,海口,海口东,../S/6b000S81250F.json
272,6d000S812604,海口东,海口,../S/6d000S812604.json
273,6b000S812703,海口,海口东,../S/6b000S812703.json
274,6d000S812803,海口东,海口,../S/6d000S812803.json
275,6b000S812903,海口,海口东,../S/6b000S812903.json
276,6d000S813001,海口东,海口,../S/6d000S813001.json
277,6b000S813103,海口,海口东,../S/6b000S813103.json
278,6d000S813202,海口东,海口,../S/6d000S813202.json
279,6b000S813301,海口,美兰,../S/6b000S813301.json
280,6d000S813402,美兰,海口,../S/6d000S813402.json
281,6b000S813502,海口,海口东,../S/6b000S813502.json
282,6d000S813602,海口东,海口,../S/6d000S813602.json
283,6b000S813703,海口,海口东,../S/6b000S813703.json
284,6d000S813802,海口东,海口,../S/6d000S813802.json
285,6b000S813902,海口,美兰,../S/6b000S813902.json
286,6d000S814002,美兰,海口,../S/6d000S814002.json
287,6b000S814104,海口,美兰,../S/6b000S814104.json
288,6d000S814204,美兰,海口,../S/6d000S814204.json
289,6b000S814304,海口,海口东,../S/6b000S814304.json
290,6d000S814404,海口东,海口,../S/6d000S814404.json
291,6b000S814502,海口,海口东,../S/6b000S814502.json
292,6d000S814602,海口东,海口,../S/6d000S814602.json
293,6b000S814702,海口,海口东,../S/6b000S814702.json
294,6d000S814802,海口东,海口,../S/6d000S814802.json
295,6b000S814902,海口,美兰,../S/6b000S814902.json
296,6d000S815001,美兰,海口东,../S/6d000S815001.json
297,6d000S815101,海口东,美兰,../S/6d000S815101.json
298,6d000S815202,美兰,海口,../S/6d000S815202.json
299,6b000S815301,海口,海口东,../S/6b000S815301.json
