id,train_code,from_station,to_station,path
112,5n000D63350P,福鼎,厦门,../D/5n000D63350P.json
113,58000D63360S,福州,福鼎,../D/58000D63360S.json
114,58000D63380T,厦门,福鼎,../D/58000D63380T.json
115,57000D63440O,南昌,九江,../D/57000D63440O.json
116,57000D63520L,南昌,九江,../D/57000D63520L.json
117,57000D63530K,九江,南昌,../D/57000D63530K.json
118,5n000D63810X,福鼎,龙岩,../D/5n000D63810X.json
119,5c000D638311,龙岩,福鼎,../D/5c000D638311.json
120,550000D77130,上海南,九江,../D/550000D77130.json
121,570000D7720D,九江,上海南,../D/570000D7720D.json
122,770000D77401,达州,西安,../D/770000D77401.json
123,410000D77602,西安,达州,../D/410000D77602.json
124,330000D77706,呼和浩特东,西安,../D/330000D77706.json
125,410000D77805,西安,呼和浩特东,../D/410000D77805.json
126,3d0000D77906,鄂尔多斯,西安,../D/3d0000D77906.json
127,1n000D772406,庄河北,大连,../D/1n000D772406.json
128,12000D773130,沈阳,大连北,../D/12000D773130.json
129,1g000D773310,大连北,沈阳,../D/1g000D773310.json
130,1g000D77370E,大连北,沈阳,../D/1g000D77370E.json
131,13000D77410F,大连,沈阳,../D/13000D77410F.json
132,12000D77420B,丹东,大连,../D/12000D77420B.json
133,12000D77430E,沈阳,大连北,../D/12000D77430E.json
134,12000D77470D,沈阳,大连,../D/12000D77470D.json
135,1g000D77490H,大连北,沈阳,../D/1g000D77490H.json
136,12000D77510E,沈阳,大连,../D/12000D77510E.json
137,13000D775308,大连,丹东,../D/13000D775308.json
138,12000D77550B,沈阳,大连,../D/12000D77550B.json
139,13000D775705,大连,沈阳,../D/13000D775705.json
140,1k000D776103,辽宁朝阳,沈阳,../D/1k000D776103.json
141,12000D776202,沈阳,锦州北,../D/12000D776202.json
142,15000D776306,锦州北,沈阳,../D/15000D776306.json
143,12000D776403,沈阳,锦州北,../D/12000D776403.json
144,16000D776604,赤峰,沈阳,../D/16000D776604.json
145,1g000D776802,鞍山西,赤峰,../D/1g000D776802.json
146,12000D778810,沈阳南,赤峰,../D/12000D778810.json
147,1g000D77910C,大连北,赤峰,../D/1g000D77910C.json
148,16000D77920C,赤峰,大连北,../D/16000D77920C.json
149,1g000D779504,大连北,赤峰,../D/1g000D779504.json
150,16000D779605,赤峰,大连北,../D/16000D779605.json
151,800000D88701,昆明南,万象,../D/800000D88701.json
152,8L0000D88801,万象,昆明南,../D/8L0000D88801.json
153,92000D88010M,哈密,乌鲁木齐,../D/92000D88010M.json
154,93000D88020B,乌鲁木齐,哈密,../D/93000D88020B.json
155,92000D880305,哈密,乌鲁木齐,../D/92000D880305.json
156,93000D88040H,乌鲁木齐,哈密,../D/93000D88040H.json
157,92000D88050I,哈密,乌鲁木齐,../D/92000D88050I.json
158,93000D880606,乌鲁木齐,哈密,../D/93000D880606.json
159,92000D880706,哈密,乌鲁木齐,../D/92000D880706.json
160,93000D88080C,乌鲁木齐,哈密,../D/93000D88080C.json
161,92000D88110A,哈密,乌鲁木齐,../D/92000D88110A.json
162,93000D88120R,乌鲁木齐,哈密,../D/93000D88120R.json
163,92000D881309,哈密,乌鲁木齐,../D/92000D881309.json
164,8d000D888102,兰州西,庆阳,../D/8d000D888102.json
165,4t000D888301,庆阳,兰州西,../D/4t000D888301.json
166,8d000D888510,兰州西,银川,../D/8d000D888510.json
167,4u000D888701,中卫南,兰州西,../D/4u000D888701.json
168,4e0000D61805,武汉,成都东,../D/4e0000D61805.json
169,77000D610106,石柱县,重庆北,../D/77000D610106.json
170,77000D610302,石柱县,重庆北,../D/77000D610302.json
171,77000D610406,重庆北,石柱县,../D/77000D610406.json
172,77000D610504,涪陵北,重庆北,../D/77000D610504.json
173,77000D610604,重庆北,涪陵北,../D/77000D610604.json
174,77000D610720,丰都,重庆北,../D/77000D610720.json
175,77000D610820,重庆北,丰都,../D/77000D610820.json
176,77000D610907,丰都,重庆北,../D/77000D610907.json
177,77000D61100A,重庆北,丰都,../D/77000D61100A.json
178,77000D611301,丰都,重庆北,../D/77000D611301.json
179,77000D611601,重庆北,丰都,../D/77000D611601.json
180,77000D611903,涪陵北,重庆北,../D/77000D611903.json
181,77000D612020,重庆北,涪陵北,../D/77000D612020.json
182,77000D612130,涪陵北,重庆北,../D/77000D612130.json
183,77000D612220,重庆北,涪陵北,../D/77000D612220.json
184,77000D612306,石柱县,重庆北,../D/77000D612306.json
185,77000D612405,重庆北,石柱县,../D/77000D612405.json
186,77000D612500,石柱县,重庆北,../D/77000D612500.json
187,77000D612601,重庆北,石柱县,../D/77000D612601.json
188,77000D612720,长寿北,重庆北,../D/77000D612720.json
189,77000D612800,重庆北,长寿北,../D/77000D612800.json
190,77000D613110,长寿北,重庆北,../D/77000D613110.json
191,77000D613200,重庆北,长寿北,../D/77000D613200.json
192,77000D613304,黄水,重庆北,../D/77000D613304.json
193,77000D613404,重庆北,黄水,../D/77000D613404.json
194,77000D613501,石柱县,重庆北,../D/77000D613501.json
195,77000D613601,重庆北,石柱县,../D/77000D613601.json
196,77000D614104,黄水,重庆北,../D/77000D614104.json
197,77000D614204,重庆北,黄水,../D/77000D614204.json
198,77000D614301,黄水,重庆北,../D/77000D614301.json
199,77000D614403,重庆北,黄水,../D/77000D614403.json
200,77000D614507,黄水,重庆北,../D/77000D614507.json
201,77000D614602,重庆北,黄水,../D/77000D614602.json
202,77000D614701,黄水,重庆北,../D/77000D614701.json
203,77000D614800,重庆北,黄水,../D/77000D614800.json
204,78000D616501,毕节,荔波,../D/78000D616501.json
205,78000D616600,荔波,毕节,../D/78000D616600.json
206,78000D616700,毕节,荔波,../D/78000D616700.json
207,78000D616800,荔波,毕节,../D/78000D616800.json
208,78000D616900,毕节,荔波,../D/78000D616900.json
209,78000D617100,贵阳北,荔波,../D/78000D617100.json
210,78000D617210,荔波,贵阳北,../D/78000D617210.json
211,78000D617301,贵阳北,荔波,../D/78000D617301.json
212,78000D617401,荔波,贵阳北,../D/78000D617401.json
213,77000D619102,重庆北,雅安,../D/77000D619102.json
214,76000D619207,雅安,重庆北,../D/76000D619207.json
215,77000D619504,重庆北,邛崃,../D/77000D619504.json
216,76000D619604,邛崃,重庆北,../D/76000D619604.json
217,770000D75103,重庆北,兰州,../D/770000D75103.json
218,8d0000D75202,兰州西,重庆北,../D/8d0000D75202.json
219,770000D75303,重庆北,兰州,../D/770000D75303.json
220,850000D75403,兰州,重庆北,../D/850000D75403.json
221,770000D75506,重庆北,西宁,../D/770000D75506.json
222,880000D75605,西宁,重庆北,../D/880000D75605.json
223,240000D75908,北京丰台,福州,../D/240000D75908.json
224,6c000D755506,广州南,湛江西,../D/6c000D755506.json
225,6c000D755706,广州南,江门,../D/6c000D755706.json
226,6y000D755806,江门,广州南,../D/6y000D755806.json
227,6c000D755909,广州南,江门,../D/6c000D755909.json
228,6y000D756001,江门,广州南,../D/6y000D756001.json
229,6c000D756301,广州南,珠海,../D/6c000D756301.json
230,570000D74000,赣州,北京丰台,../D/570000D74000.json
231,240000D74508,北京丰台,厦门北,../D/240000D74508.json
232,5n0000D74608,厦门北,北京丰台,../D/5n0000D74608.json
233,6i000D74020D,深圳北,潮汕,../D/6i000D74020D.json
234,6i000D74040H,深圳北,潮汕,../D/6i000D74040H.json
235,6i000D74120H,深圳北,潮汕,../D/6i000D74120H.json
236,67000D741403,汕头,深圳北,../D/67000D741403.json
237,6i000D74160J,深圳北,汕头,../D/6i000D74160J.json
238,6j000D74230K,潮汕,深圳北,../D/6j000D74230K.json
239,6i000D74240M,深圳北,潮汕,../D/6i000D74240M.json
240,6l000D742901,惠州北,潮汕,../D/6l000D742901.json
241,67000D74300D,汕头,惠州北,../D/67000D74300D.json
242,6i000D744003,深圳北,汕头,../D/6i000D744003.json
243,64000D745101,张家界西,长沙,../D/64000D745101.json
244,62000D745201,长沙,张家界西,../D/62000D745201.json
245,64000D745301,张家界西,长沙,../D/64000D745301.json
246,62000D745401,长沙,张家界西,../D/62000D745401.json
247,64000D745502,张家界西,长沙,../D/64000D745502.json
248,62000D745601,长沙,张家界西,../D/62000D745601.json
249,64000D745701,张家界西,长沙,../D/64000D745701.json
250,62000D745803,长沙,张家界西,../D/62000D745803.json
251,64000D745901,张家界西,长沙,../D/64000D745901.json
252,62000D746001,长沙,张家界西,../D/62000D746001.json
253,64000D746101,张家界西,株洲南,../D/64000D746101.json
254,62000D746202,长沙,张家界西,../D/62000D746202.json
255,64000D746301,咸丰,长沙,../D/64000D746301.json
256,6n000D746401,株洲南,咸丰,../D/6n000D746401.json
257,64000D746502,张家界西,长沙,../D/64000D746502.json
258,62000D746601,长沙,张家界西,../D/62000D746601.json
259,64000D746701,张家界西,长沙,../D/64000D746701.json
260,62000D746801,长沙,张家界西,../D/62000D746801.json
261,64000D746901,张家界西,长沙,../D/64000D746901.json
262,62000D747001,长沙,张家界西,../D/62000D747001.json
263,64000D747101,龙山北,长沙,../D/64000D747101.json
264,62000D747201,长沙,龙山北,../D/62000D747201.json
265,6a000D747300,常德,长沙,../D/6a000D747300.json
266,62000D747401,长沙,常德,../D/62000D747401.json
267,64000D747501,张家界西,长沙,../D/64000D747501.json
268,62000D747601,长沙,张家界西,../D/62000D747601.json
269,64000D747701,张家界西,长沙,../D/64000D747701.json
270,62000D747801,长沙,张家界西,../D/62000D747801.json
271,47000D60010N,济南,青岛,../D/47000D60010N.json
272,49000D60020H,青岛,济南,../D/49000D60020H.json
273,4p000D600300,济南西,潍坊,../D/4p000D600300.json
274,47000D60050F,济南,青岛,../D/47000D60050F.json
275,49000D60060N,青岛,平原东,../D/49000D60060N.json
276,4p000D60070G,济南西,青岛,../D/4p000D60070G.json
277,49000D60080S,青岛,大明湖,../D/49000D60080S.json
278,47000D600921,济南,青岛,../D/47000D600921.json
279,49000D601070,青岛,济南西,../D/49000D601070.json
280,47000D60110R,济南,青岛,../D/47000D60110R.json
281,47000D60180B,济南东,青岛,../D/47000D60180B.json
282,49000D60200E,潍坊,济南西,../D/49000D60200E.json
283,47000D602207,济南东,潍坊,../D/47000D602207.json
284,49000D6024B2,青岛,济南西,../D/49000D6024B2.json
285,47000D602592,济南,青岛,../D/47000D602592.json
286,49000D6026B1,潍坊,济南,../D/49000D6026B1.json
287,49000D602900,潍坊,青岛北,../D/49000D602900.json
288,49000D603002,青岛北,潍坊,../D/49000D603002.json
289,4p000D603103,济南西,烟台,../D/4p000D603103.json
290,49000D603203,烟台,济南,../D/49000D603203.json
291,49000D603840,青岛,济南东,../D/49000D603840.json
292,4p000D60510C,济南西,烟台,../D/4p000D60510C.json
293,49000D60540L,烟台,济南东,../D/49000D60540L.json
294,49000D605609,威海,济南西,../D/49000D605609.json
295,4p000D605701,济南西,威海,../D/4p000D605701.json
296,4q000D60610E,平原东,烟台,../D/4q000D60610E.json
297,49000D60620N,烟台,济南东,../D/49000D60620N.json
298,47000D60710C,济南,荣成,../D/47000D60710C.json
299,49000D60720M,荣成,济南,../D/49000D60720M.json
300,4p000D607302,济南西,荣成,../D/4p000D607302.json
301,49000D60740O,荣成,济南,../D/49000D60740O.json
302,47000D60750N,大明湖,威海,../D/47000D60750N.json
303,49000D60760K,荣成,济南,../D/49000D60760K.json
304,4q000D607709,平原东,荣成,../D/4q000D607709.json
305,49000D60780M,荣成,济南西,../D/49000D60780M.json
306,47000D60790H,济南,威海,../D/47000D60790H.json
307,49000D60800B,威海,平原东,../D/49000D60800B.json
308,47000D608110,济南,青岛,../D/47000D608110.json
309,49000D60820B,青岛,济南,../D/49000D60820B.json
310,49000D608804,烟台,济南东,../D/49000D608804.json
311,47000D609006,济南东,烟台,../D/47000D609006.json
312,47000D609301,济南东,威海,../D/47000D609301.json
313,49000D609406,威海,济南东,../D/49000D609406.json
314,49000D60950A,烟台,荣成,../D/49000D60950A.json
315,49000D609608,荣成,烟台,../D/49000D609608.json
316,49000D609709,烟台,威海,../D/49000D609709.json
317,49000D60980B,威海,烟台,../D/49000D60980B.json
318,5c000D640209,龙岩,平潭,../D/5c000D640209.json
319,4z000D640407,平潭,龙岩,../D/4z000D640407.json
320,58000D64070Z,福州,瑞金,../D/58000D64070Z.json
321,58000D64090W,福州,长汀南,../D/58000D64090W.json
322,58000D64150Z,福州,龙岩,../D/58000D64150Z.json
323,58000D64390I,长汀南,福州,../D/58000D64390I.json
324,57000D644104,瑞金,福州,../D/57000D644104.json
325,5c000D64430L,龙岩,福州,../D/5c000D64430L.json
326,5c000D64450U,龙岩,福州,../D/5c000D64450U.json
327,5c000D64490X,龙岩,福州,../D/5c000D64490X.json
328,5c000D64750S,龙岩,厦门,../D/5c000D64750S.json
329,58000D64760G,厦门,龙岩,../D/58000D64760G.json
330,57000D648700,赣州,瑞金,../D/57000D648700.json
331,5c000D648803,龙岩,赣州,../D/5c000D648803.json
332,550000D70201,上海,北京,../D/550000D70201.json
333,240000D70507,北京,上海,../D/240000D70507.json
334,550000D70610,上海,北京,../D/550000D70610.json
335,240000D70908,北京南,上海,../D/240000D70908.json
336,4e000D700106,武汉,阳新,../D/4e000D700106.json
337,39000D70020E,阳新,武汉,../D/39000D70020E.json
338,4e000D70030B,武汉,阳新,../D/4e000D70030B.json
339,4e000D700506,武汉,鄂州,../D/4e000D700506.json
340,4e000D700704,武汉,大冶北,../D/4e000D700704.json
341,39000D700803,大冶北,武汉,../D/39000D700803.json
342,4e000D701108,武汉,武穴北,../D/4e000D701108.json
343,39000D701250,武穴北,武汉,../D/39000D701250.json
344,4e000D701307,武汉,武穴北,../D/4e000D701307.json
345,39000D701407,武穴北,武汉,../D/39000D701407.json
346,4e000D701520,武汉,武穴北,../D/4e000D701520.json
347,39000D701660,武穴北,武汉,../D/39000D701660.json
348,4e000D701710,武汉,武穴北,../D/4e000D701710.json
349,39000D701807,武穴北,武汉,../D/39000D701807.json
350,4e000D701901,武汉,武穴北,../D/4e000D701901.json
351,39000D702020,武穴北,武汉,../D/39000D702020.json
352,4r000D704205,云梦东,汉口,../D/4r000D704205.json
353,4r000D704804,云梦东,汉口,../D/4r000D704804.json
354,39000D704904,汉口,云梦东,../D/39000D704904.json
355,4r000D705004,云梦东,汉口,../D/4r000D705004.json
356,4r000D70560A,云梦东,汉口,../D/4r000D70560A.json
357,39000D705709,汉口,云梦东,../D/39000D705709.json
358,39000D706330,汉口,宜昌东,../D/39000D706330.json
359,42000D706410,宜昌东,汉口,../D/42000D706410.json
360,39000D58010U,汉口,宜昌东,../D/39000D58010U.json
361,42000D58020Q,宜昌东,汉口,../D/42000D58020Q.json
362,39000D58030E,汉口,宜昌东,../D/39000D58030E.json
363,42000D58040U,宜昌东,汉口,../D/42000D58040U.json
364,39000D580503,汉口,宜昌东,../D/39000D580503.json
365,42000D580603,宜昌东,汉口,../D/42000D580603.json
366,39000D580703,汉口,宜昌东,../D/39000D580703.json
367,42000D58080A,宜昌东,汉口,../D/42000D58080A.json
368,39000D580901,汉口,宜昌东,../D/39000D580901.json
369,42000D581003,宜昌东,汉口,../D/42000D581003.json
370,4e000D581803,武汉,宜昌东,../D/4e000D581803.json
371,42000D58200J,宜昌东,武汉,../D/42000D58200J.json
372,4e000D58220G,武汉,宜昌东,../D/4e000D58220G.json
373,4e000D582601,武汉,宜昌东,../D/4e000D582601.json
374,42000D58280G,宜昌东,武汉,../D/42000D58280G.json
375,4e000D58320H,武汉,宜昌东,../D/4e000D58320H.json
376,42000D58340L,恩施,武汉,../D/42000D58340L.json
377,4e000D583600,武汉,利川,../D/4e000D583600.json
378,42000D58380P,利川,武汉,../D/42000D58380P.json
379,39000D585203,阳新,武汉东,../D/39000D585203.json
380,39000D585320,武汉东,黄冈东,../D/39000D585320.json
381,39000D585420,阳新,云梦东,../D/39000D585420.json
382,39000D587201,咸宁南,阳新,../D/39000D587201.json
383,39000D588403,咸宁南,阳新,../D/39000D588403.json
384,39000D594108,汉口,恩施,../D/39000D594108.json
385,42000D594208,恩施,汉口,../D/42000D594208.json
386,39000D594907,汉口,宜昌东,../D/39000D594907.json
387,42000D595008,宜昌东,汉口,../D/42000D595008.json
388,39000D595110,汉口,恩施,../D/39000D595110.json
389,42000D595210,恩施,汉口,../D/42000D595210.json
390,42000D59540L,宜昌东,汉口,../D/42000D59540L.json
391,39000D59550Q,汉口,宜昌东,../D/39000D59550Q.json
392,42000D59560A,宜昌东,汉口,../D/42000D59560A.json
393,39000D59570A,汉口,宜昌东,../D/39000D59570A.json
394,42000D59580E,宜昌东,汉口,../D/42000D59580E.json
395,42000D596209,宜昌东,汉口,../D/42000D596209.json
396,39000D596306,汉口,宜昌东,../D/39000D596306.json
397,42000D596430,宜昌东,汉口,../D/42000D596430.json
398,39000D597108,汉口,利川,../D/39000D597108.json
399,42000D597209,宜昌东,汉口,../D/42000D597209.json
400,39000D597308,汉口,利川,../D/39000D597308.json
401,42000D59740D,宜昌东,汉口,../D/42000D59740D.json
402,42000D597604,宜昌东,汉口,../D/42000D597604.json
403,39000D597907,汉口,宜昌东,../D/39000D597907.json
404,42000D598004,利川,汉口,../D/42000D598004.json
405,39000D598107,汉口,宜昌东,../D/39000D598107.json
406,42000D59820A,利川,汉口,../D/42000D59820A.json
407,39000D598505,汉口,宜昌东,../D/39000D598505.json
408,42000D598604,宜昌东,汉口,../D/42000D598604.json
409,39000D598720,汉口,恩施,../D/39000D598720.json
410,42000D598830,恩施,汉口,../D/42000D598830.json
411,39000D598909,汉口,宜昌东,../D/39000D598909.json
412,42000D59900B,宜昌东,汉口,../D/42000D59900B.json
413,39000D599130,汉口,恩施,../D/39000D599130.json
414,42000D599203,恩施,汉口,../D/42000D599203.json
415,39000D599308,汉口,恩施,../D/39000D599308.json
416,42000D59940A,恩施,汉口,../D/42000D59940A.json
417,39000D599503,汉口,宜昌东,../D/39000D599503.json
418,39000D599702,汉口,恩施,../D/39000D599702.json
419,42000D59980G,恩施,汉口,../D/42000D59980G.json
420,550000D71000,上海,北京南,../D/550000D71000.json
421,240000D7110C,北京,杭州,../D/240000D7110C.json
422,560000D71211,杭州,北京,../D/560000D71211.json
423,240000D71707,北京,杭州,../D/240000D71707.json
424,560000D71801,杭州,北京,../D/560000D71801.json
425,6l000D710100,惠州北,广州东,../D/6l000D710100.json
426,65000D710210,广州东,惠州北,../D/65000D710210.json
427,6l000D710300,惠州北,广州东,../D/6l000D710300.json
428,65000D710408,广州东,惠州北,../D/65000D710408.json
429,6l000D710500,惠州北,深圳北,../D/6l000D710500.json
430,6i000D710610,深圳北,惠州北,../D/6i000D710610.json
431,67000D711002,汕头,广州东,../D/67000D711002.json
432,65000D711200,广州东,汕头,../D/65000D711200.json
433,67000D711402,汕头,广州东,../D/67000D711402.json
434,65000D711606,广州东,汕头,../D/65000D711606.json
435,6j000D711701,潮汕,广州东,../D/6j000D711701.json
436,67000D711802,汕头,广州东,../D/67000D711802.json
437,65000D712000,广州东,梅州西,../D/65000D712000.json
438,67000D712201,汕头,广州东,../D/67000D712201.json
439,65000D712405,广州东,汕头,../D/65000D712405.json
440,67000D712601,汕头,广州东,../D/67000D712601.json
441,65000D71280A,广州东,汕头,../D/65000D71280A.json
442,6c000D712900,广州南,珠海,../D/6c000D712900.json
443,6e000D713000,珠海,广州南,../D/6e000D713000.json
444,70000D713107,佛山西,珠海,../D/70000D713107.json
445,6c000D713302,广州南,珠海,../D/6c000D713302.json
446,6e000D713400,珠海,广州南,../D/6e000D713400.json
447,70000D713700,佛山西,珠海,../D/70000D713700.json
448,6e000D713800,珠海,佛山西,../D/6e000D713800.json
449,6c000D713904,广州南,珠海,../D/6c000D713904.json
450,6e000D714004,珠海,佛山西,../D/6e000D714004.json
451,67000D714201,汕头,广州东,../D/67000D714201.json
452,65000D714406,广州东,汕头,../D/65000D714406.json
453,6z000D714703,梅州西,广州东,../D/6z000D714703.json
454,65000D714805,广州东,汕头,../D/65000D714805.json
455,67000D715001,汕头,广州东,../D/67000D715001.json
456,65000D71520B,广州东,汕头,../D/65000D71520B.json
457,67000D715402,汕头,广州东,../D/67000D715402.json
458,65000D71560C,广州东,汕头,../D/65000D71560C.json
459,67000D715802,汕头,广州东,../D/67000D715802.json
460,65000D716007,广州东,汕头,../D/65000D716007.json
461,6j000D716303,潮汕,广州东,../D/6j000D716303.json
462,65000D716407,广州东,梅州西,../D/65000D716407.json
463,6z000D716701,梅州西,广州东,../D/6z000D716701.json
464,65000D716800,广州东,潮汕,../D/65000D716800.json
465,6z000D717904,梅州西,广州东,../D/6z000D717904.json
466,65000D718009,广州东,汕头,../D/65000D718009.json
467,6j000D718100,潮汕,广州东,../D/6j000D718100.json
468,65000D718205,广州东,潮汕,../D/65000D718205.json
469,6c000D718510,广州南,珠海,../D/6c000D718510.json
470,65000D718608,广州东,汕头,../D/65000D718608.json
471,67000D719001,汕头,广州东,../D/67000D719001.json
472,6e000D719200,珠海,广州南,../D/6e000D719200.json
473,65000D71960N,广州东,汕头,../D/65000D71960N.json
474,5e0000D65664,宁波,重庆北,../D/5e0000D65664.json
475,770000D65809,重庆北,宁波,../D/770000D65809.json
476,5u000D650120,南昌西,福州南,../D/5u000D650120.json
477,58000D65020O,福州,南昌,../D/58000D65020O.json
478,5u000D650303,南昌西,福州,../D/5u000D650303.json
479,5n000D650400,福州南,南昌,../D/5n000D650400.json
480,57000D65050L,九江,福州,../D/57000D65050L.json
481,58000D65060H,福州,南昌西,../D/58000D65060H.json
482,57000D65070N,南昌,福州,../D/57000D65070N.json
483,58000D65080O,福州,九江,../D/58000D65080O.json
