id,train_code,from_station,to_station,path
114,76000C338000,邛崃,成都南,../C/76000C338000.json
115,76000C338202,雅安,成都南,../C/76000C338202.json
116,76000C338401,雅安,成都南,../C/76000C338401.json
117,76000C338601,雅安,成都南,../C/76000C338601.json
118,76000C338803,雅安,成都南,../C/76000C338803.json
119,76000C339000,雅安,成都南,../C/76000C339000.json
120,76000C339201,雅安,成都南,../C/76000C339201.json
121,76000C339400,雅安,成都南,../C/76000C339400.json
122,76000C339600,雅安,成都东,../C/76000C339600.json
123,76000C339800,雅安,成都南,../C/76000C339800.json
124,76000C340200,雅安,成都东,../C/76000C340200.json
125,76000C340400,雅安,成都东,../C/76000C340400.json
126,76000C340800,雅安,成都东,../C/76000C340800.json
127,76000C341000,邛崃,成都南,../C/76000C341000.json
128,76000C341201,雅安,成都南,../C/76000C341201.json
129,76000C341602,雅安,成都东,../C/76000C341602.json
130,76000C342000,雅安,成都南,../C/76000C342000.json
131,76000C342201,邛崃,成都东,../C/76000C342201.json
132,76000C342400,雅安,成都南,../C/76000C342400.json
133,76000C342600,邛崃,成都南,../C/76000C342600.json
134,76000C342800,雅安,成都南,../C/76000C342800.json
135,76000C343000,雅安,成都南,../C/76000C343000.json
136,76000C343200,邛崃,成都东,../C/76000C343200.json
137,76000C343400,雅安,成都南,../C/76000C343400.json
138,76000C343600,雅安,成都东,../C/76000C343600.json
139,5l000C362102,徐州东,南通,../C/5l000C362102.json
140,5f000C362201,南通,徐州东,../C/5f000C362201.json
141,5f000C370420,南通,上海虹桥,../C/5f000C370420.json
142,5l000C370603,上海虹桥,南通,../C/5l000C370603.json
143,5l000C371010,上海虹桥,南通,../C/5l000C371010.json
144,5f000C371210,南通,上海虹桥,../C/5f000C371210.json
145,5l000C371801,上海虹桥,南通,../C/5l000C371801.json
146,5f000C372412,南通,上海虹桥,../C/5f000C372412.json
147,5f000C375110,盐城,上海虹桥,../C/5f000C375110.json
148,5l000C375210,上海虹桥,盐城,../C/5l000C375210.json
149,5f000C376201,南通,南京,../C/5f000C376201.json
150,54000C376400,南京,南通,../C/54000C376400.json
151,5l000C377202,上海虹桥,南京,../C/5l000C377202.json
152,54000C377405,南京,上海虹桥,../C/54000C377405.json
153,54000C377802,南京,上海虹桥,../C/54000C377802.json
154,5f000C378222,南通,南京,../C/5f000C378222.json
155,54000C378404,南京,南通,../C/54000C378404.json
156,5f000C378620,南通,南京,../C/5f000C378620.json
157,54000C378820,南京,南通,../C/54000C378820.json
158,5l000C379222,上海虹桥,徐州东,../C/5l000C379222.json
159,48000C379303,连云港,上海虹桥,../C/48000C379303.json
160,5f000C379512,扬州,上海虹桥,../C/5f000C379512.json
161,5l000C379613,上海虹桥,扬州,../C/5l000C379613.json
162,5l000C379801,上海虹桥,泰州,../C/5l000C379801.json
163,5l000C379901,徐州东,上海虹桥,../C/5l000C379901.json
164,55000C380230,上海,南通,../C/55000C380230.json
165,5f000C380410,南通,上海,../C/5f000C380410.json
166,5f000C380801,南通,上海,../C/5f000C380801.json
167,55000C381803,上海,南通,../C/55000C381803.json
168,55000C385207,上海,南京,../C/55000C385207.json
169,54000C385412,南京,上海,../C/54000C385412.json
170,55000C385612,上海,南京,../C/55000C385612.json
171,54000C385812,南京,上海,../C/54000C385812.json
172,55000C386002,上海,南京,../C/55000C386002.json
173,54000C386200,南京,上海,../C/54000C386200.json
174,55000C386403,上海,南京,../C/55000C386403.json
175,54000C386601,南京,上海,../C/54000C386601.json
176,55000C386802,上海,南京,../C/55000C386802.json
177,54000C387012,南京,上海,../C/54000C387012.json
178,55000C387201,上海,南京,../C/55000C387201.json
179,5l000C388102,徐州东,上海,../C/5l000C388102.json
180,55000C388202,上海,盐城,../C/55000C388202.json
181,5f000C388301,盐城,上海,../C/5f000C388301.json
182,55000C388421,上海,徐州东,../C/55000C388421.json
183,55000C388602,上海,徐州东,../C/55000C388602.json
184,5f000C389103,淮安东,上海,../C/5f000C389103.json
185,55000C389213,上海,淮安东,../C/55000C389213.json
186,5f000C389302,泰州,上海,../C/5f000C389302.json
187,55000C389403,上海,泰州,../C/55000C389403.json
188,5f000C389510,泰州,上海,../C/5f000C389510.json
189,55000C389601,上海,连云港,../C/55000C389601.json
190,5l000C389703,徐州东,上海,../C/5l000C389703.json
191,020000C10101,佳木斯,鹤岗,../C/020000C10101.json
192,020000C10205,鹤岗,哈尔滨,../C/020000C10205.json
193,010000C10300,哈尔滨,鹤岗,../C/010000C10300.json
194,020000C10410,鹤岗,哈尔滨,../C/020000C10410.json
195,010000C10506,哈尔滨,鹤岗,../C/010000C10506.json
196,020000C10601,鹤岗,哈尔滨,../C/020000C10601.json
197,010000C10701,哈尔滨,鹤岗,../C/010000C10701.json
198,020000C10807,鹤岗,哈尔滨,../C/020000C10807.json
199,010000C10905,哈尔滨,鹤岗,../C/010000C10905.json
200,11000C10010D,长春,延吉西,../C/11000C10010D.json
201,1c000C10020B,延吉西,长春,../C/1c000C10020B.json
202,11000C10030B,长春,珲春,../C/11000C10030B.json
203,1c000C10040A,延吉西,长春,../C/1c000C10040A.json
204,1g000C100508,长春西,延吉西,../C/1g000C100508.json
205,1c000C100608,延吉西,长春,../C/1c000C100608.json
206,11000C10070B,长春,延吉西,../C/11000C10070B.json
207,1c000C100808,珲春,长春,../C/1c000C100808.json
208,11000C10090A,长春,珲春,../C/11000C10090A.json
209,1c000C101030,延吉西,长春,../C/1c000C101030.json
210,11000C101109,长春,延吉西,../C/11000C101109.json
211,1c000C10120D,珲春,长春,../C/1c000C10120D.json
212,11000C10150E,长春,珲春,../C/11000C10150E.json
213,1c000C101609,延吉西,长春,../C/1c000C101609.json
214,11000C10170A,长春,延吉西,../C/11000C10170A.json
215,1c000C101807,延吉西,长春,../C/1c000C101807.json
216,11000C101907,长春,延吉西,../C/11000C101907.json
217,1c000C10200D,珲春,长春,../C/1c000C10200D.json
218,11000C102110,长春,延吉西,../C/11000C102110.json
219,11000C10230B,长春,珲春,../C/11000C10230B.json
220,1c000C10240F,延吉西,长春西,../C/1c000C10240F.json
221,11000C10250A,长春,延吉西,../C/11000C10250A.json
222,1c000C10260A,珲春,长春,../C/1c000C10260A.json
223,11000C10270B,长春,延吉西,../C/11000C10270B.json
224,1c000C102806,延吉西,长春,../C/1c000C102806.json
225,18000C103707,敦化,珲春,../C/18000C103707.json
226,1c000C104002,珲春,长春,../C/1c000C104002.json
227,11000C104109,长春,延吉西,../C/11000C104109.json
228,1c000C10420A,珲春,长春,../C/1c000C10420A.json
229,11000C104309,长春,珲春,../C/11000C104309.json
230,11000C10450V,长春,延吉西,../C/11000C10450V.json
231,1c000C10460X,延吉西,长春,../C/1c000C10460X.json
232,11000C10470A,长春,延吉西,../C/11000C10470A.json
233,1c000C10480A,延吉西,长春西,../C/1c000C10480A.json
234,11000C10490C,长春,延吉西,../C/11000C10490C.json
235,1c000C10500K,延吉西,长春,../C/1c000C10500K.json
236,020000C11004,鹤岗,哈尔滨,../C/020000C11004.json
237,010000C11103,哈尔滨,鹤岗,../C/010000C11103.json
