id,train_code,from_station,to_station,path
99,800000Z2880G,昆明,宁波,../Z/800000Z2880G.json
100,5e0000Z29040,宁波,昆明,../Z/5e0000Z29040.json
101,390000Z2920F,武昌,乌鲁木齐,../Z/390000Z2920F.json
102,930000Z2940B,乌鲁木齐,武昌,../Z/930000Z2940B.json
103,240000Z29501,北京西,张家界西,../Z/240000Z29501.json
104,640000Z29702,张家界西,北京西,../Z/640000Z29702.json
105,24000000Z30S,北京西,重庆北,../Z/24000000Z30S.json
106,5f00000Z3070,南通,北京,../Z/5f00000Z3070.json
107,3900000Z3109,武昌,宁波,../Z/3900000Z3109.json
108,5e00000Z3205,宁波,武昌,../Z/5e00000Z3205.json
109,2400000Z350A,北京西,广州,../Z/2400000Z350A.json
110,6300000Z3602,广州,北京西,../Z/6300000Z3602.json
111,2400000Z370F,北京西,武昌,../Z/2400000Z370F.json
112,3900000Z3807,武昌,北京西,../Z/3900000Z3807.json
113,550000Z30404,上海,乌鲁木齐,../Z/550000Z30404.json
114,930000Z30605,乌鲁木齐,上海,../Z/930000Z30605.json
115,330000Z3110H,呼和浩特,西宁,../Z/330000Z3110H.json
116,880000Z31206,西宁,呼和浩特,../Z/880000Z31206.json
117,760000Z3220B,成都西,拉萨,../Z/760000Z3220B.json
118,880000Z32408,拉萨,成都西,../Z/880000Z32408.json
119,650000Z33207,深圳东,成都东,../Z/650000Z33207.json
120,760000Z33405,成都东,深圳东,../Z/760000Z33405.json
121,710000Z3360D,南宁,包头,../Z/710000Z3360D.json
122,330000Z3380T,包头,南宁,../Z/330000Z3380T.json
123,330000Z35209,包头,青岛北,../Z/330000Z35209.json
124,470000Z35606,济南,乌鲁木齐,../Z/470000Z35606.json
125,930000Z35805,乌鲁木齐,济南,../Z/930000Z35805.json
126,540000Z36630,南京,哈尔滨西,../Z/540000Z36630.json
127,0h0000Z36807,哈尔滨西,南京,../Z/0h0000Z36807.json
128,550000Z37651,上海,西宁,../Z/550000Z37651.json
129,880000Z37807,西宁,上海,../Z/880000Z37807.json
130,110000Z3840F,长春,海口,../Z/110000Z3840F.json
131,6b0000Z3860D,海口,长春,../Z/6b0000Z3860D.json
132,9300000Z7005,乌鲁木齐,北京西,../Z/9300000Z7005.json
133,2400000Z770O,北京西,贵阳,../Z/2400000Z770O.json
134,7800000Z7805,贵阳,北京西,../Z/7800000Z7805.json
135,71000000Z605,南宁,北京西,../Z/71000000Z605.json
136,2400000Z6100,北京西,长春,../Z/2400000Z6100.json
137,1100000Z6200,长春,北京西,../Z/1100000Z6200.json
138,2400000Z6700,北京,齐齐哈尔,../Z/2400000Z6700.json
139,2400000Z6915,北京西,乌鲁木齐,../Z/2400000Z6915.json
140,240000Z6010H,北京,菏泽,../Z/240000Z6010H.json
141,470000Z60207,菏泽,北京,../Z/470000Z60207.json
142,85000Z620502,兰州,嘉峪关,../Z/85000Z620502.json
143,86000Z620602,嘉峪关,兰州,../Z/86000Z620602.json
144,93000Z651602,乌鲁木齐,喀什,../Z/93000Z651602.json
145,94000Z651800,喀什,乌鲁木齐,../Z/94000Z651800.json
146,33000Z65410C,包头,临河,../Z/33000Z65410C.json
147,77000000Z402,重庆北,北京西,../Z/77000000Z402.json
148,5500000Z4003,上海,乌鲁木齐,../Z/5500000Z4003.json
149,9300000Z4208,乌鲁木齐,上海,../Z/9300000Z4208.json
150,2400000Z430E,北京西,西安,../Z/2400000Z430E.json
151,4100000Z440G,西安,北京西,../Z/4100000Z440G.json
